Trial,Subject,Color,Stimulus,Area of Interest,AOI Group,AOI Scope,AOI Order,AOI Size [px],AOI Coverage [%],Start Time [ms],End Time [ms],Entry Time [ms],Sequence,Net Dwell Time [ms],Dwell Time [ms],Glance Duration [ms],Diversion Duration [ms],First Fixation Duration [ms],Glances Count,Revisits,Fixation Count,Appearance Count,Visible Time [ms],Visible Time [%],Net Dwell Time [%],Dwell Time [%],Fixation Time [ms],Fixation Time [%],Time to First Mouse Click [ms],
Trial007,P36,Crimson,hl.avi,hand 2,,Local,9,5902,0.3,0,68250,31040.3,101,2327.6,1531.7,1571.7,1671.7,263.8,3.0,2.0,3.0,3.0,58916.0,86.3,3.4,2.2,1531.7,2.2,-,
Trial006,P37,Cyan,hl.avi,hand 2,,Local,9,5902,0.3,0,68289,36918.3,106,1514.6,1983.2,2231.9,2335.8,88.0,4.0,3.0,4.0,3.0,58916.0,86.3,2.2,2.9,1951.1,2.9,-,
Trial007,P38,DarkBlue,hl.avi,hand 2,,Local,9,5902,0.3,0,68361,56827.7,119,540.7,95.2,323.7,447.7,95.2,1.0,0.0,1.0,3.0,58916.0,86.2,0.8,0.1,95.2,0.1,-,
Trial006,P39,DarkCyan,hl.avi,hand 2,,Local,9,5902,0.3,0,68306,33285.9,104,863.3,1971.7,2075.5,2207.5,112.0,2.0,1.0,2.0,3.0,58916.0,86.3,1.3,2.9,1971.7,2.9,-,
Trial007,P40,DarkGoldenrod,hl.avi,hand 2,,Local,9,5902,0.3,0,68336,-,-,173.4,0.0,0.0,0.0,0.0,0.0,-,0.0,3.0,58916.0,86.2,0.3,0.0,0.0,0.0,-,
Trial006,P34,Coral,hl.avi,arm 2,,Local,10,4861,0.2,0,68370,8603.6,55,12187.7,15135.3,15577.3,16015.4,432.0,15.0,14.0,16.0,3.0,58916.0,86.2,17.8,22.1,15016.2,22.0,-,
Trial006,P35,CornflowerBlue,hl.avi,arm 2,,Local,10,4861,0.2,0,68401,20469.2,82,1515.8,753.6,845.6,1069.5,91.9,4.0,3.0,4.0,3.0,58916.0,86.1,2.2,1.1,753.6,1.1,-,
Trial007,P36,Crimson,hl.avi,arm 2,,Local,10,4861,0.2,0,68250,13187.0,67,1716.8,810.7,1007.9,1007.9,303.9,2.0,1.0,2.0,3.0,58916.0,86.3,2.5,1.2,761.6,1.1,-,
Trial006,P37,Cyan,hl.avi,arm 2,,Local,10,4861,0.2,0,68289,-,-,1177.7,0.0,0.0,0.0,0.0,0.0,-,0.0,3.0,58916.0,86.3,1.7,0.0,0.0,0.0,-,
Trial007,P38,DarkBlue,hl.avi,arm 2,,Local,10,4861,0.2,0,68361,2151.6,27,2348.6,1536.0,2085.0,2223.7,100.0,4.0,3.0,6.0,3.0,58916.0,86.2,3.4,2.2,1416.3,2.1,-,
Trial006,P39,DarkCyan,hl.avi,arm 2,,Local,10,4861,0.2,0,68306,295.3,13,430.2,403.8,403.8,483.8,52.0,2.0,1.0,2.0,3.0,58916.0,86.3,0.6,0.6,403.8,0.6,-,
Trial007,P40,DarkGoldenrod,hl.avi,arm 2,,Local,10,4861,0.2,0,68336,-,-,106.1,0.0,0.0,0.0,0.0,0.0,-,0.0,3.0,58916.0,86.2,0.2,0.0,0.0,0.0,-,
Trial006,P34,Coral,hl.avi,torso,,Local,11,13318,0.6,0,68370,9688.3,60,3562.6,3145.8,3469.0,3624.9,107.0,4.0,3.0,5.0,3.0,58916.0,86.2,5.2,4.6,3117.4,4.6,-,
Trial006,P35,CornflowerBlue,hl.avi,torso,,Local,11,13318,0.6,0,68401,7119.3,49,4964.9,3828.2,4279.7,4712.9,271.9,10.0,9.0,10.0,3.0,58916.0,86.1,7.3,5.6,3728.2,5.5,-,
Trial007,P36,Crimson,hl.avi,torso,,Local,11,13318,0.6,0,68250,2472.7,28,7458.5,5387.5,5710.9,5888.0,116.0,7.0,6.0,9.0,3.0,58916.0,86.3,10.9,7.9,5329.4,7.8,-,
Trial006,P37,Cyan,hl.avi,torso,,Local,11,13318,0.6,0,68289,292.1,12,4364.9,1210.8,1567.7,1755.0,92.0,6.0,5.0,6.0,3.0,58916.0,86.3,6.4,1.8,1178.8,1.7,-,
Trial007,P38,DarkBlue,hl.avi,torso,,Local,11,13318,0.6,0,68361,347.9,15,14172.8,13438.1,14840.4,15907.6,607.8,21.0,20.0,27.0,3.0,58916.0,86.2,20.7,19.7,13110.5,19.2,-,
Trial006,P39,DarkCyan,hl.avi,torso,,Local,11,13318,0.6,0,68306,1663.0,25,17197.8,14780.9,15604.1,16319.8,447.9,19.0,18.0,24.0,3.0,58916.0,86.3,25.2,21.6,14460.4,21.2,-,
Trial007,P40,DarkGoldenrod,hl.avi,torso,,Local,11,13318,0.6,0,68336,364.3,17,32716.8,32153.9,33188.8,34426.8,1563.7,26.0,25.0,36.0,3.0,58916.0,86.2,47.9,47.1,31725.7,46.4,-,
Trial006,P34,Coral,hl.avi,head,,Local,12,9858,0.5,0,68370,14150.7,68,1543.5,1567.7,1567.7,1663.7,1319.7,2.0,1.0,2.0,3.0,58916.0,86.2,2.3,2.3,1567.7,2.3,-,
Trial006,P35,CornflowerBlue,hl.avi,head,,Local,12,9858,0.5,0,68401,8335.2,54,18816.7,21481.3,22129.1,22857.0,179.9,17.0,16.0,17.0,3.0,58916.0,86.1,27.5,31.4,21431.9,31.3,-,
Trial007,P36,Crimson,hl.avi,head,,Local,12,9858,0.5,0,68250,357.2,16,20648.3,28089.1,28382.0,28890.6,255.8,14.0,13.0,16.0,3.0,58916.0,86.3,30.3,41.2,28064.9,41.1,-,
Trial006,P37,Cyan,hl.avi,head,,Local,12,9858,0.5,0,68289,2139.8,26,22407.6,23765.9,24247.7,25079.5,1579.8,12.0,11.0,12.0,3.0,58916.0,86.3,32.8,34.8,23765.9,34.8,-,
Trial007,P38,DarkBlue,hl.avi,head,,Local,12,9858,0.5,0,68361,23044.4,85,7124.9,5546.1,6242.2,6526.3,131.9,6.0,5.0,6.0,3.0,58916.0,86.2,10.4,8.1,5518.1,8.1,-,
Trial006,P39,DarkCyan,hl.avi,head,,Local,12,9858,0.5,0,68306,523.2,20,9938.7,7884.2,8194.7,8712.8,264.0,9.0,8.0,9.0,3.0,58916.0,86.3,14.6,11.5,7825.0,11.5,-,
Trial007,P40,DarkGoldenrod,hl.avi,head,,Local,12,9858,0.5,0,68336,-,-,1556.1,0.0,31.8,31.8,0.0,0.0,-,0.0,3.0,58916.0,86.2,2.3,0.0,0.0,0.0,-,
